STATECD,PLOT_FIADB,INVYR,pre.precip,post.precip
53,88391,2003,2468.9541687,2309.1937987
53,84194,2005,1758.14469605,1853.078003
53,61037,2008,960.69045113,1062.16014402
53,71524,2006,1245.47580572,1206.11536264
53,72234,2008,951.98569031,1000.43494871
53,84265,2006,2567.5467042,2446.2181275
53,99305,2008,704.51967924,722.3992309500001
53,62131,2004,386.10111696,397.71241457
53,82931,2003,2419.84986575,2312.0770141
53,86652,2002,2943.54279775,2973.0468507
53,97143,2006,1877.78374025,1939.8427857
53,53284,2009,2774.02916255,2680.7184205
53,60976,2002,2309.6872254,2148.9938111
53,76151,2003,3592.67976075,3378.0878907
53,91404,2004,2027.26890865,1954.117273
53,99378,2005,2374.0407959999998,2470.7116943
53,59511,2005,1024.09420172,1118.22656859
53,97516,2007,501.91672210999997,519.22962645
53,68844,2004,1666.431335365,1810.7245972
53,63521,2007,605.04837494,616.14992675
53,70504,2005,2394.8448058999998,2396.5980224
53,91912,2008,1004.18259891,1044.44495856
53,74040,2007,699.575135775,702.45492555
53,99580,2007,749.34003296,790.91123049
53,96914,2002,1061.962896765,1006.9893432700001
53,83906,2009,562.50252991,611.49982301
53,89433,2006,1697.98461925,1807.1947632
53,88075,2005,722.554182435,763.54753418
53,77361,2002,1032.066049225,1057.76884765
53,79058,2002,1635.57062985,1552.1071655
53,73150,2002,648.624679565,617.42064513
53,94501,2005,3145.2481078,3116.8015625
53,74648,2002,427.694418335,421.36012269
53,82134,2005,762.263336215,776.96842041
53,59294,2009,1668.1646789,1787.17406621
53,54408,2008,890.22790222,971.35075676
53,96593,2009,550.3611328,595.88431396
53,71595,2007,2202.18215955,2073.1714111
53,62704,2002,1569.73302615,1587.5569581
53,86445,2007,454.424717715,462.7329193
53,70759,2007,1776.0434326499999,1985.7457763
53,99265,2009,2366.4424438,2054.9450929
53,68873,2009,948.77944648,996.31565544
53,51914,2006,880.873397825,944.14885242
53,90324,2004,2400.44079585,2427.7737184000002
53,84844,2009,716.15163267,690.71651307
53,98507,2002,646.9761261,652.33734131
53,56938,2004,745.06398468,801.48203741
53,65468,2005,2771.95307625,2856.3990233
53,89218,2006,1040.32765199,1100.65305787
53,87836,2003,3357.97501215,3424.453247
53,77033,2009,4892.64276125,4797.6426269
53,69742,2009,1755.1050843,1779.0145752
53,94469,2009,2250.6485475,2245.1145020999998
53,91587,2005,2489.116858,2759.6029296
53,66694,2003,1790.52282715,1620.4226805
53,90072,2005,1090.261154245,1102.5671449000001
53,71032,2002,4989.39378665,4806.3762695000005
53,80531,2002,774.8210907,802.42543332
53,59545,2007,1233.37950136,1292.8503660000001
53,84510,2006,3114.1856201,3178.2087404
53,96997,2008,541.872578435,542.41162415
53,93663,2006,3789.39592285,3665.3851564
53,84454,2004,3666.8848632,3322.3218506
53,85947,2005,522.29892273,535.4757293600001
53,78607,2003,875.28834234,902.26684563
53,98786,2002,1456.437664795,1467.7073789199999
53,93070,2005,644.064526355,616.67163391
53,95542,2002,554.64832916,541.29172975
53,61845,2002,2214.523059,2167.6357665
53,98894,2004,567.623074335,576.98203125
53,52758,2005,1621.58298335,1754.2404906
53,88239,2007,1025.1534056350001,1056.28485719
53,97469,2002,2430.53054815,2386.4006103
53,75103,2004,670.02493134,690.91202393
53,58982,2007,3479.37799065,3328.2390625
53,92734,2002,629.49203949,640.00322876
53,75475,2003,515.432579035,503.91493225
53,86336,2005,987.304894995,1056.16275025
53,79548,2007,808.979937725,842.63583982
53,98997,2005,399.64167023,406.11351319
53,98767,2005,513.15597687,509.59861451
53,76871,2002,1227.53509823,1141.45234371
53,77378,2004,414.74062042,420.21552429
53,69236,2006,1689.161438,1758.5828857
53,92505,2009,571.124375895,587.89861756
53,79753,2008,543.095475775,540.43982239
53,97085,2002,688.958731075,687.32593995
53,82356,2006,797.896182255,813.67344358
53,68474,2002,1219.616958585,1148.2316528400002
53,76707,2005,4241.8032837,4231.8715821999995
53,68505,2009,1134.55055542,1183.45972902
53,54032,2004,601.98993226,590.62382506
53,77679,2006,2008.38611455,1944.2971924
53,74896,2002,2102.50453495,2180.5861084
53,69367,2008,1319.67736201,1435.12404169
53,81123,2005,1988.623999,1463.6869812
53,94917,2003,1075.610647595,1024.29655146
53,83544,2009,2230.10824575,2201.1666749
53,85579,2009,2151.0526978,2336.5921998
53,67341,2004,1401.71751095,1526.9160644
53,57786,2003,885.007888785,907.93243408
53,89246,2007,528.75937499,516.06503298
53,84573,2009,981.758248975,1072.75524918
53,88155,2004,846.068432645,861.45934449
53,91502,2006,1915.0033569500001,1726.2574829
53,94872,2007,1029.31494136,1087.41966547
53,87739,2006,423.654518135,420.65592346
53,85318,2005,2707.5792115,2559.8332153
53,59077,2002,2485.93844595,2425.194214
53,64128,2003,2072.41345825,2029.3356324
53,69958,2007,1487.72877805,1512.2389647999998
53,69044,2006,755.64668272,750.64734497
53,58523,2003,1626.0310913,1720.9233765
53,85481,2005,1165.44781491,1193.6551817499999
53,82771,2008,2645.576825,2654.0678709
53,82291,2008,403.477017215,436.00022276
53,79989,2005,522.767428605,513.06092528
53,81316,2008,1390.660669,1434.5255615
53,91991,2006,2275.36958625,2259.5803954000003
53,52113,2005,450.78976898,470.52332459
53,83239,2008,719.30343631,766.4471344
53,76288,2007,816.00933536,839.23994139
53,71937,2008,2568.86253045,2496.0272828
53,61355,2007,784.902587875,835.70814821
53,97882,2007,3996.9761841,4105.9542236
53,92346,2008,3728.5346315,3965.9936279
53,97789,2005,436.34602204,444.43822328
53,55591,2006,3903.5018799,4148.7352783
53,78497,2007,3349.6876954,3398.9385011
53,56728,2008,790.503082275,838.00913086
53,62207,2005,986.039355485,1017.10653686
53,93296,2008,748.452941895,761.32723387
53,51745,2009,841.744586175,881.471637
53,86082,2008,675.33187866,705.8989258
53,67237,2006,2228.4281494,2241.4184328
53,96596,2006,2190.1291503,2120.7627075
53,83999,2006,649.323785395,655.36833191
53,66438,2006,683.67588345,659.11932069
53,85450,2007,2083.8984314,2234.6864991
53,87489,2009,2447.7985718,2374.5725708
53,83100,2002,718.574786385,735.15192872
53,75413,2005,1222.42365727,1231.94196174
53,87209,2004,1832.50189205,1854.2947631
53,79578,2007,2753.88913565,2667.3882081
53,91607,2008,837.80743717,852.63833616
53,60575,2002,1178.54615179,1171.52235114
53,88480,2002,2435.78580925,2616.5528565
53,94532,2006,1473.16852425,1525.3900635
53,91463,2009,2438.98641975,2332.0071777
53,87323,2005,1425.19718035,1434.8138673
53,81062,2006,1813.3752685,1850.7802003
53,55843,2008,1175.446463035,1194.33445437
53,82654,2007,464.279470835,473.56332702000003
53,56468,2007,2179.38744505,2287.4503786
53,72893,2007,738.0295867899999,734.4148437
53,96497,2009,2822.5330688,2812.2772096
53,68289,2006,3340.74840085,3370.3308349
53,71525,2006,2730.3004151,2532.6817016
53,58120,2004,2008.1963989,2083.4734863
53,52054,2009,1693.2163757,1729.960083
53,77294,2007,1935.1245544,2097.3950074
53,71423,2006,1635.537677,1474.6449585
53,96026,2007,2998.9870239,3024.4535158
53,56531,2007,2680.11339115,2828.9678954
53,84329,2005,4006.35120855,4378.8801024
53,72373,2004,984.26840209,960.43934329
53,97704,2002,923.53730161,914.66994618
53,69862,2009,2156.71467285,2273.1228882
53,83023,2004,934.449349965,999.5169555800001
53,63826,2009,986.5312927150001,1019.4556396099999
53,69681,2008,524.548474115,545.09762269
53,80495,2007,862.6201935400001,920.87085561
53,92943,2002,669.78118134,709.37522586
53,76932,2006,561.56587831,639.33473205
53,73490,2009,1171.774655095,1184.14555051
53,50603,2009,447.26457519,420.80222169
53,54990,2006,817.952136225,896.48323364
53,63578,2007,2829.79168715,3015.5327147
53,94087,2004,1461.65172125,1440.1653686999998
53,77242,2005,2135.13370355,2017.9983031
53,55205,2007,1518.11011656,1443.1421508
53,84211,2008,2672.66754155,2827.8167967
53,50387,2007,1083.411654625,1036.59295654
53,67792,2009,1469.18691095,1383.8675476600001
53,70691,2005,813.474887125,820.12374883
53,65675,2003,804.811694315,779.83844606
53,77008,2007,532.033976745,552.6244171
53,73032,2006,1546.36381225,1473.0279907
53,51780,2002,1895.341687,1831.6376954
53,60226,2009,834.974584975,796.2031372
53,77146,2005,464.537722765,498.87982177000004
53,52845,2009,1045.14490053,1026.37913837
53,78650,2003,941.40120244,887.70084229
53,71885,2009,458.42662352499997,509.48101196
53,69595,2004,936.10509647,927.01236573
53,75821,2006,677.88692933,662.3523285
53,70764,2008,1163.07805175,1251.87514644
53,62645,2006,1163.414755305,1050.99223643
53,63838,2009,489.48822173499997,557.32431336
53,51070,2003,372.13391876,401.7545166
53,52701,2002,667.66313934,673.70433045
53,71095,2009,305.902313995,375.90481873
53,50815,2004,956.19205013,985.46494148
53,98010,2004,467.80877533,547.05342407
53,69754,2006,367.531266795,435.11281433
53,50390,2008,407.8182724,481.36261901
53,67667,2007,943.23623351,1062.33206168
53,88633,2002,799.80974429,781.38883059
53,86464,2002,420.502870175,462.13501893
53,66017,2002,607.1797821,607.5885315
53,76456,2007,1913.8042724,1944.2122803
53,80234,2002,1355.109964065,1382.9989868
53,57047,2003,1125.699401785,1058.94346317
53,92695,2007,694.18038331,723.7227295
53,62590,2002,938.251000975,940.91314693
53,54227,2006,625.304930115,631.31462706
53,76978,2003,271.83156204,309.62061614
53,82133,2005,317.261165625,360.58181763
53,90361,2002,1510.4015716,1542.6093628
53,51694,2008,371.328320315,438.24992371999997
