STATECD,PLOT_FIADB,INVYR,pre.vpdmax,post.vpdmax
41,74361,2003,14.684800673,15.300800705
41,64388,2007,14.0702007305,14.754700853
41,90165,2002,13.556550598,14.437500574
41,65532,2004,14.2688506125,14.834800624
41,55178,2009,16.09365077,16.783060455
41,92461,2001,13.377410603,14.385600662
41,83819,2003,13.6966007235,14.377900695000001
41,55994,2005,14.25720067,15.242300796
41,75228,2005,12.997900629,13.809200764
41,93375,2007,13.1424506195,14.029100703
41,71448,2009,13.7790007595,14.61578064
41,64201,2001,12.9831305505,14.025300693
41,86191,2003,12.767000723999999,13.398200607
41,59135,2005,13.187200451,13.892600538
41,55283,2009,14.754500771,15.074510574
41,50340,2002,17.090200806,18.328100968
41,99761,2004,17.3749508395,18.488200761
41,72111,2006,14.9362505915,15.76840067
41,85247,2008,12.109650611,12.501900578
41,60503,2002,18.8305508135,19.941000748
41,86555,2002,13.8241007325,14.849300767
41,60726,2004,11.6804005149,12.140600586
41,73839,2006,10.577450465750001,10.6551004402
41,75492,2008,13.236900615,13.244400788
41,89895,2003,16.537900876,17.239500905
41,76533,2005,16.131400775,17.114900875
41,58343,2007,16.2019006735,16.728700829
41,56925,2009,17.679650784,18.368320465
41,70042,2003,18.2541008,19.526301003
41,86136,2008,13.838150645,14.419700718
41,99615,2009,14.368800592,14.449800588
41,72048,2001,13.7039306645,14.826200486000001
41,71476,2003,14.873100662,15.761900713
41,65438,2006,18.523500872,19.938401222
41,61929,2004,14.4247506135,14.861600686
41,98629,2002,14.4657505985,14.897700786
41,55738,2006,14.932500601,15.478500556
41,94883,2002,14.864400674,15.619600677000001
41,59524,2009,15.2148508075,15.387120628
41,92742,2001,13.645895671,14.994200707
41,50519,2004,13.053400611,13.968100643
41,89364,2006,13.7149505605,14.595700455
41,76400,2008,14.6958007335,15.381900883
41,78595,2002,13.8690506455,14.709600735
41,89677,2004,13.442750645,13.956100561
41,69486,2006,14.6712008,15.658900929
41,73926,2001,12.956910609,13.936400508
41,92007,2003,13.350950765,14.005600642000001
41,86738,2005,13.6174005985,14.49400072
41,50486,2007,13.1554005615,13.597800539
41,87516,2009,14.3882507325,14.786500646
41,74724,2001,14.255970765,15.425200749
41,90640,2009,15.1708007805,15.556560612
41,63722,2001,15.437250662,16.656200602
41,88534,2003,16.8479507455,17.914801025
41,87653,2005,17.389200832,18.750600816
41,90074,2007,12.7290505865,13.113400648999999
41,58590,2009,16.063050937499998,16.652000714
41,58205,2002,19.0568509105,20.054600907
41,72470,2006,17.865100861,19.169800567
41,74116,2002,10.727600526,11.474400521
41,75049,2002,14.2915506835,15.208100796
41,72953,2004,13.7754506115,14.221600722
41,83350,2006,13.151000548,13.582700538000001
41,72727,2008,18.457600784,19.459501267
41,96685,2002,18.102950811,19.463101006
41,71079,2005,17.001850795,18.418100738
41,52833,2009,13.5653006555,13.956700516
41,58950,2001,13.312250519000001,14.198600578
41,80191,2003,14.2856005675,15.262800693
41,71968,2005,14.7224007595,15.707700729999999
41,69056,2007,15.291100502,15.837800409
41,54416,2005,15.8360508435,16.841000748
41,88476,2007,16.20595069,16.76980095
41,91684,2006,16.78710084,17.731300925
41,69101,2004,15.166100692999999,15.543800639
41,96921,2006,15.2769006245,15.803200436000001
41,73894,2007,14.28305068,15.219000624
41,67648,2004,17.179550887,18.013700867
41,56860,2006,14.264250612,14.810800837
41,54495,2008,13.7556005475,14.080100536
41,58136,2008,15.2826506135,16.342400646999998
41,76438,2002,13.6885006915,14.649700641999999
41,66235,2004,14.415650701,15.136700631
41,81915,2006,15.1512008175,16.066900731
41,62143,2001,15.4580507275,16.71440096
41,82130,2003,13.9628005975,14.801500797
41,61242,2005,16.044300795,17.223300935
41,92066,2007,14.954500769,15.494900703999999
41,60964,2006,17.1418009275,18.348700904
41,92120,2001,16.186515618,17.457701112
41,79942,2003,16.219600869,17.237600707
41,69761,2001,19.0244259345,20.036301039999998
41,97850,2003,19.143100643,19.841400911
41,92519,2005,17.785300779499998,18.931801032
41,77700,2007,14.3363006595,14.615100669
41,80492,2009,13.544750642,13.473020747
41,96486,2001,11.826825427,12.737700653
41,60621,2006,13.494000626,13.919100665
41,93373,2008,11.9464006906,12.004100514
41,64500,2009,18.503050804,19.132320976
41,52166,2006,18.870450688,20.080701066
41,64133,2004,17.956850768,19.204001425999998
41,85832,2006,15.4397006505,16.470400907000002
41,63812,2008,12.9456506245,13.528600693
41,74496,2002,13.73345065,14.814700795
41,69414,2004,14.4072505955,15.350800704000001
41,87569,2009,16.102100801,16.312010766
41,75857,2001,15.725020599,16.774200915999998
41,66207,2003,16.715200853,17.584400748
41,79597,2004,17.8347006795,17.579100894
41,52052,2009,13.4909006595,13.838960552
41,82007,2003,17.8997009275,18.410900879
41,55893,2005,16.2926009175,17.273700715
41,94173,2007,14.7243006715,15.281400679
41,84224,2009,14.0312007435,14.042350483
41,96074,2002,14.3921007635,15.384500693000001
41,59610,2004,15.252200794,16.09540081
41,61622,2006,15.018400716,16.059000778
41,86288,2008,13.45085063,14.027300741
41,92040,2002,15.269650841,16.432500744
41,95524,2002,15.9826006895,17.277600861
41,78322,2004,15.7402505875,16.72570076
41,52163,2006,16.046650649,17.119400978
41,76983,2008,16.6285008435,17.454100798
41,86667,2002,15.8889008045,17.169800949
41,82905,2005,17.861800528,19.283800699
41,98039,2009,19.0520509725,19.897100639
41,78727,2001,15.9505257115,17.057000734
41,56241,2003,16.642750597,17.4199008
41,98866,2005,17.5692510615,18.55750122
41,85019,2003,14.68775072,15.405900669
41,80412,2005,13.723100757,14.362200736
41,86379,2007,12.4723005295,12.642300604999999
41,81700,2009,11.9965506076,11.863940334
41,79920,2001,11.7213706015,12.486700534
41,57379,2003,14.1948506365,14.813300706
41,86785,2008,16.7618009575,17.791800881
41,55502,2002,12.7142005925,13.575400542
41,54640,2004,13.5782506945,14.268000602
41,88721,2006,13.51355052,14.264500428
41,89611,2008,14.406550694,14.840500734999999
41,74420,2002,15.0044006825,16.17690077
41,95773,2008,15.476150752,15.961200714
41,79503,2002,15.4826007825,16.603600882
41,84569,2004,16.5770005235,17.485600756
41,84525,2008,13.865400696,14.742800618
41,77640,2003,13.483650684,14.267900753000001
41,75672,2005,13.2109005925,13.88510065
41,59528,2007,16.6585509775,17.208800604
41,67024,2009,17.826550675,18.377500533
41,78421,2001,15.367500686,16.40240116
41,75500,2001,14.1357056625,15.185900594
41,72155,2003,15.219600631,15.987901019999999
41,57337,2005,15.057000732,16.080900479
41,98906,2007,14.1914006235,14.894600676
41,88273,2009,15.282000876,15.745870590000001
41,59112,2001,14.7243105425,15.913801002
41,80539,2004,16.02410078,17.020800686
41,94496,2006,15.8226007455,16.824500466
41,61507,2008,17.2162007325,18.111100959
41,67418,2002,15.582150794,16.908700847
41,82016,2004,14.802900743,15.71440048
41,87965,2004,19.0414505955,20.143800926
41,80984,2008,18.1026507855,18.975501061
41,61667,2002,17.2545506945,18.293600654000002
41,68016,2004,17.5819010745,18.279201125
41,86855,2007,16.9207008845,17.536401367
41,76939,2009,14.385350752,14.366610719
41,93720,2001,13.2315056795,14.207700729
41,60078,2003,11.8828005795,12.388100433
41,56839,2005,12.145950604,12.611100576
41,64109,2005,18.398950815,19.309301186
41,71514,2007,18.77735114,19.663801003
41,85146,2009,15.0219007015,15.487500574
41,95940,2001,13.045320511,13.940800761
41,88630,2003,13.6288506025,14.288400744
41,81026,2005,14.4370007505,15.330900859
41,90466,2007,13.9799007415,14.473000813
41,54285,2002,14.9752007495,16.129400825
41,77140,2004,15.6914007655,16.571400928
41,59849,2006,15.802550648,16.710000707
41,78867,2008,16.0761007785,16.549200726
41,52272,2002,13.296700621,14.422800826
41,92784,2004,13.157400561,13.73690071
41,80741,2006,16.3460507395,17.0475008
41,65953,2004,14.210400773,14.670200728
41,78132,2005,13.9234506605,14.455400753
41,76485,2007,14.364050675,14.941700745
41,59500,2003,14.9585007665,15.705000877
41,66687,2001,14.244030667,15.272300816
41,78131,2003,13.397600651,13.946800805
41,76961,2005,14.8223507395,15.710900785
41,74200,2003,16.2726507655,17.229300689
41,95238,2005,16.494650793,17.672800637
41,51405,2007,16.536900806,17.339601042
41,81616,2009,18.186800718,18.789230727
41,68280,2001,16.5075856215,17.749400902999998
41,67748,2003,13.4226006515,14.376600647
41,94870,2006,14.2773507115,15.040100860999999
41,67116,2008,17.97110095,18.993501281
41,54948,2002,18.6436510095,19.862301256
41,87735,2004,18.850700855,19.606800842000002
41,63879,2006,18.394500924,19.402000808
41,62871,2006,17.663250781,18.607000733
41,85888,2008,15.826300955,16.346600723
41,65454,2002,13.9546505915,14.949300767
41,83439,2009,18.4315007215,18.736930656
41,54999,2001,17.7623357775,18.677101137
41,87034,2005,14.427850722,15.247300816
41,89649,2006,14.6465507025,15.465700818
41,88862,2009,14.872750759,15.102280711
41,95629,2009,14.733450699,14.852740764
41,81800,2001,15.1609559055,16.242900562
41,73782,2003,15.4243508325,16.329800796
41,68278,2005,15.725300931,16.732700824
41,84480,2007,15.9023506625,16.456500723
41,50490,2009,16.408000707,16.570150755
41,66399,2006,16.7969008455,17.07340107
41,96526,2001,14.642325736,15.563400745
41,91968,2004,16.8395008565,17.511401177
41,64854,2002,13.391300678,14.110300828
41,52740,2004,13.883450651,14.32240076
41,70690,2006,14.3199006565,15.023600769
41,51382,2008,15.524400759,16.242401026
41,72369,2002,13.7351006035,14.576800632
41,97038,2007,15.7818006995,16.447700882
41,80661,2009,16.559350634,17.048620985
41,95342,2001,15.727700806,17.033800983
41,59322,2007,17.6748009675,18.465301323
41,99022,2005,18.094600868,19.447600554
41,62190,2008,13.6538005835,14.260300732
41,99059,2005,14.627300788,15.583600711
41,86188,2007,17.4130007265,18.29220066
41,50716,2009,19.3137507925,20.270390701
41,91770,2003,18.9937007435,19.638600922
41,67307,2005,18.370700884,19.450901031
41,84202,2008,16.654550695,17.232600785
41,56012,2004,16.678150604,17.406900787
41,79220,2006,15.5458507535,16.256200505
41,84686,2008,13.35030055,13.624200533
41,67670,2008,17.9094008455,18.329600906
41,67141,2002,16.98880086,17.964300916
41,64449,2004,16.092100810999998,16.789400767
41,70075,2006,14.7923507695,15.490400886
41,75729,2008,15.913450814499999,16.418001174
41,87722,2001,14.2259956365,15.23630066
41,97713,2003,14.869850778,15.733300781
41,89964,2005,15.9480005735,16.923300839
41,67669,2007,16.376350832,16.905500983
41,74324,2009,16.481700849,16.709670449
41,56003,2001,15.8906657695,16.86790104
41,84326,2004,15.589950799,16.219900704
41,77466,2003,16.1195508465,16.713800715
41,65185,2006,14.2262005795,14.478400707999999
41,61233,2008,13.811600781,13.975000762
41,93514,2002,13.8749007225,14.708200645
41,72142,2004,14.9957506185,15.668500615
41,67226,2001,14.0909256935,15.089100744
41,83492,2004,12.818000603,13.283500671
41,54603,2006,14.751100637,15.464000702
41,86221,2008,16.2949508665,17.033400535
41,64340,2002,16.6808008205,18.010100937
41,88621,2009,14.8359005445,15.257650757
41,55314,2003,14.242100811,15.100500773
41,70639,2005,19.330900907,20.616700555
41,86524,2007,19.482850742,20.519101143
41,56478,2004,19.151000786,19.84250126
41,97961,2007,16.9812006475,17.619700909
41,68860,2009,16.778100966,17.119860555
41,81817,2001,17.319125796,18.251700974
41,99066,2007,16.6507009965,17.213800907
41,77689,2002,16.5603008275,17.326300812
41,98804,2004,15.4047007565,15.860200883
41,74097,2006,17.6269508845,18.314000894
41,83655,2008,16.363900853,16.674600696
41,95022,2002,15.4808506975,16.500701046
41,97726,2004,16.710650731,17.437400818
41,80044,2006,16.832250739,17.682500934
41,94680,2008,16.7501007075,17.22430086
41,72542,2003,16.027400731,16.89380083
41,59218,2003,16.754950762,16.956401061
41,97471,2005,15.2981006615,16.238900662
41,65239,2005,11.947650479450001,12.168300533
41,97608,2007,13.2170006755,13.148600673
41,82437,2009,13.8068006515,13.591550731
41,92675,2001,13.2204655645,14.062800693
41,94103,2003,14.232250786,14.682400798
41,84819,2005,15.450100804,16.282400894
41,85474,2008,14.2698007105,14.719700623
41,61722,2002,14.913300658,16.017200851
41,72691,2004,16.39360056,17.372200584
41,50619,2006,16.958651018,17.991700553
41,69237,2008,17.563450766,18.389400865
41,63234,2002,13.3609005925,14.393800736
41,98061,2004,17.2453506465,18.169800949
41,74046,2001,16.1073107725,17.234300994999998
41,67526,2003,17.4384508135,18.17400093
41,75452,2009,18.550351047,19.142391015
41,60766,2001,17.409425687,18.208501054
41,50722,2009,15.2104506975,15.321050645
41,64538,2001,16.228295661,17.04360075
41,90048,2003,16.0524006855,16.553700733
41,91211,2007,17.28015089,17.487500764
41,61179,2007,18.4345508575,18.609801102
41,74475,2009,16.0122006895,16.044420529
41,83670,2004,16.1071507465,16.869300937
41,74940,2006,16.212050676,17.082601166
41,81205,2008,16.461450911,16.999000548
41,58309,2002,16.46855073,17.429900837
41,88555,2004,17.2126506805,17.850801086
41,76294,2002,16.3013008105,17.232800675
41,55945,2004,16.478200769,17.313900661
41,70862,2004,14.2953507425,14.572200871
41,60312,2008,12.5735506535,13.22230072
41,99627,2002,14.2231507295,15.260300638
41,91990,2009,16.7534507755,17.193850803
41,79491,2001,10.6366055008,11.228700542
41,54859,2005,13.395500564999999,13.64220047
41,84436,2007,14.980350733,15.447400761
41,90313,2001,15.973985863,17.289800836
41,83237,2003,16.74460082,17.796800995
41,82883,2005,17.1679506775,18.362701036
41,73888,2008,13.8788006785,14.255000592
41,74232,2008,19.650900887,20.572600556
41,73535,2002,16.4011506565,17.56690073
41,60048,2004,18.177101135,18.842000772
41,73829,2003,17.75530076,18.179200934
41,89590,2005,18.2745007995,18.801501083999998
41,54740,2007,16.732150746,16.914000606
41,59188,2009,19.2916008945,19.416221047
41,69452,2001,18.524646044,18.853500746
41,58208,2003,16.7641510005,17.206900882
41,66596,2001,15.179495718,16.089500903
41,60038,2003,16.1155008795,16.809500693
41,68231,2005,16.0279008865,16.975700951
41,94417,2007,16.5715008735,17.114600848000002
41,83823,2009,17.0512508875,17.389590932
41,80426,2001,15.868925667,16.773300551000002
41,74049,2006,16.617100716,17.397700976
41,63260,2008,16.495150947,16.925500774
41,73699,2006,13.136950636,13.18330059
41,91662,2008,15.09260068,15.772000886
41,55460,2002,11.0575505266,11.780800534
41,74334,2002,13.781650686,14.774400808
41,55094,2008,14.222350598,14.765300751
41,93682,2002,11.46425061265,11.888200472
41,90683,2004,11.93485045395,11.927300548
41,95957,2006,14.277500677,14.632500648
41,69624,2009,15.7301007275,16.064760781
41,97776,2005,15.245350743,16.062700844
41,98953,2009,16.8530508045,17.252590943
41,96559,2009,14.6250006195,14.856400681
41,59378,2002,19.238651036,20.283901024
41,67486,2004,19.864500712999998,20.597800827
41,66116,2008,18.807000731,19.629300882
41,94367,2002,18.7370508665,19.309900664
41,86233,2004,18.610450983,18.925001145
41,98766,2006,19.2471008315,19.718700791
41,97048,2008,18.54850068,18.831400872
41,71929,2005,16.524950648,17.212300777
41,76065,2009,16.167300749,16.393140794
41,65836,2001,15.937265635,16.891300774
41,63250,2003,16.762000752,17.419600868
41,98733,2005,16.9340509895,17.805800724999997
41,64717,2003,16.8322008135,17.469600773
41,63773,2005,16.5125008105,17.398900795
41,72526,2007,16.611900712,17.069500827
41,61735,2009,16.4827009195,16.526350404
41,65446,2007,12.9309505455,13.036100577
41,53735,2005,15.2693506705,16.033800698
41,83588,2003,11.2222004899,11.782000543
41,93786,2005,13.147100544,13.917700671
41,96704,2006,11.5045006277,11.526300528
41,63263,2008,13.177800512,13.16750059
41,85511,2008,15.2478507525,15.777500724000001
41,96265,2002,16.041900682,17.196200659
41,63195,2006,18.085700941,19.242101097
41,89372,2005,19.8522507665,20.873900985
41,89096,2009,19.425650931,20.215860939
41,77743,2001,18.859905958,19.514600562
41,93118,2006,19.143000795,19.940701104
41,95549,2008,18.6164510245,19.156300927
41,72427,2002,19.76225109,19.892400932
41,72229,2004,19.813050938499998,19.674600982
41,88850,2002,19.075550843,19.325100707
41,67292,2004,18.8183508875,18.961800958
41,53288,2006,16.9125007145,17.48670082
41,93442,2008,16.5120508195,16.738100816
41,79698,2002,16.251700687,17.224600601
41,51063,2004,16.9826507565,17.634100914
41,51644,2007,16.491150665,16.95640068
41,69702,2009,17.1362506855,17.323390673
41,64247,2003,16.431750822,17.084000587
41,81263,2003,16.3354006755,17.041300773
41,87656,2005,16.1564008235,16.991700651
41,83223,2009,11.20710063,11.2365004553
41,68018,2002,13.826900626,14.854500579
41,64185,2003,13.4129506115,13.39540062
41,99259,2001,15.508850479,16.943900584
41,83553,2005,16.6433507445,17.632400989
41,97869,2009,12.8277006625,13.313010598
41,75134,2007,12.725250531,13.12580061
41,77607,2009,13.307400655,13.532600688
41,96609,2001,13.8723606115,14.913000584
41,99250,2003,16.556950855,17.329801081
41,69016,2005,16.8340507505,17.904600715
41,96886,2002,14.5728008265,15.319200515
41,59037,2009,15.94075079,16.307750606
41,88604,2006,16.108700799,16.947600842
41,79199,2008,16.8395007615,17.561800861
41,80475,2002,17.6353009695,19.052201271
41,94960,2009,19.920351029,20.617700767
41,80013,2001,19.3466260915,20.232100867
41,66915,2003,18.598400783,19.340400696
41,73287,2003,19.42395115,19.774401092999998
41,95775,2007,19.603001022,20.199501037
41,93359,2009,18.9125509265,19.360520935
41,74642,2001,19.5812557215,19.761600878
41,56808,2003,19.979051112,19.804500961
41,83037,2006,19.420101166,19.812300873
41,98296,2008,17.8395505895,18.130400848
41,58613,2002,17.637550736,18.334800721
41,60615,2004,17.408150911,17.822700692
41,63673,2006,16.3114506725,16.890200519
41,65921,2004,16.578550863,17.269301032
41,88923,2008,16.9800007815,17.408901023
41,52744,2002,16.4773008345,17.381300925
41,74001,2004,16.1423007965,16.834000684
41,67312,2001,13.5971457015,15.010600853
41,63351,2008,17.1357007515,17.596401023
41,83804,2004,16.7491508965,17.551500703
41,86900,2006,15.450300502500001,16.253800868
41,77069,2001,12.317975569,13.237900734
41,85786,2003,14.111450768000001,14.781800746
41,55456,2005,15.570450877999999,16.494200706
41,68552,2007,16.7457508085,17.541700745
41,90322,2001,16.5440308095,17.78590107
41,88663,2009,14.2691505905,14.308410643
41,72499,2001,13.962025594,14.701400854
41,60596,2003,15.262200738,15.881100655000001
41,88547,2005,15.731050825,16.607200718
41,76373,2007,16.4971009735,17.13790102
41,96876,2009,17.1979008685,17.697830678
41,76412,2004,18.1771506785,19.314400481
41,64698,2002,13.809650707,14.95060072
41,63285,2004,13.394400645,14.19060068
41,78390,2006,13.5307007315,14.152200796
41,68814,2008,15.433200788,16.05440073
41,92512,2002,19.453150844,20.411800766
41,72184,2005,18.4254508975,19.40010109
41,76747,2007,19.2638007645,19.955400849
41,69041,2009,19.6951507565,20.447110748
41,97573,2003,19.1357007975,19.319201088
41,70132,2005,19.911900616,20.344600678
41,97250,2005,18.921550798,19.21810093
41,90717,2007,19.475901127,19.680400849
41,97201,2009,18.8191008565,19.167290879
41,78856,2001,19.017086028,19.559801293
41,58955,2005,16.7027506355,17.317100716
41,88310,2008,16.516550684,16.781100559
41,92995,2002,16.8744008525,17.809801101999998
41,97290,2004,17.382650804,17.974100686
41,87585,2006,16.8371010295,17.489900684
41,62118,2008,16.836050749,17.093601036
41,75917,2004,15.0009508135,15.574100781
41,60269,2007,12.585100651,13.397800542
41,76910,2006,17.215150785,17.859200667
41,59896,2008,15.8665506845,16.24720087
41,79613,2002,13.7905007355,14.732300662
41,63139,2004,14.87135086,15.552800655
41,71504,2006,15.636050558,16.46290083
41,51392,2008,15.795200777,16.527300834
41,92333,2003,16.6894008145,17.581000901
41,88275,2003,14.166500569,14.413900756
41,69143,2005,14.8666007045,15.311500835
41,96953,2007,15.8720007895,16.451600934
41,59399,2009,15.996300793,16.333940887
41,99891,2001,15.5713006975,16.739801025
41,51494,2003,16.26930065,17.108500768
41,79446,2001,16.903465844,18.251000787
41,69431,2003,17.7236508385,18.842400934
41,86803,2006,13.692550706,14.427700614
41,78748,2002,11.7009504803,12.589300633
41,69567,2004,19.138401127,19.874101257
41,96594,2006,18.2724509245,19.194100952
41,51548,2008,19.1852007395,20.004900933000002
41,78817,2002,19.570600987,20.114600945
41,94201,2004,19.4773007875,19.867700768
41,84364,2007,19.998351096,20.448300934
41,79426,2009,19.342150879,19.815730858000002
41,75874,2001,18.797800827,19.151200676
41,62492,2003,18.4321506495,18.65240097
41,90498,2005,19.873851013,20.518901252
41,67733,2007,19.7328510285,20.290000725
41,63100,2009,18.115900994,18.259330558000002
41,76974,2007,16.9355007645,17.109600736
41,79794,2009,16.302050685,16.270300769
41,78316,2001,16.0914556035,17.049501036
41,91980,2003,17.0045508865,17.607500458
41,66209,2005,16.666850804,17.438700963
41,82724,2007,17.2576508525,17.577000904
41,89737,2007,16.8031009665,17.191800689
41,94953,2009,15.6956506725,15.761790465
41,83744,2004,13.8879006875,14.614300631999999
41,83914,2006,14.6421505925,15.349000837
41,60837,2008,15.7657007225,16.44740076
41,99634,2006,16.1552008625,17.048000907
41,72812,2002,16.312700795,17.367100906
41,52667,2002,16.6385008335,17.773200798999998
41,63233,2004,16.6235007755,17.281500817
41,77969,2008,15.770750809499999,16.345600796
41,64307,2005,16.201850843,17.137000657
41,53694,2005,16.8360008245,17.931100847
41,75198,2007,17.4636006355,18.189700699
41,92188,2003,14.1488006125,15.118000793
41,77868,2005,14.0904505255,15.005900573
41,62275,2009,14.076200627,14.415800476
41,57500,2001,8.91520047165,9.5507003787
41,85290,2003,9.0086504457,9.4178005215
41,97192,2008,19.4521009445,20.28480053
41,52076,2009,17.8799006945,18.335160923
41,88506,2002,18.300000858,19.289100838
41,55341,2004,19.331201076,19.929100991
41,95693,2006,19.9021510125,20.738600923
41,67398,2008,19.837150955,20.689600943
41,89599,2008,19.6166509625,20.551900863
41,63245,2002,18.8509006985,19.398901176
41,97248,2004,19.6561508175,19.976101112
41,56509,2006,19.270500898999998,19.968700792
41,60553,2001,17.02734065,17.914801026
41,52255,2003,16.8929006575,17.468000793999998
41,96016,2005,17.070350837,17.752100754
41,87118,2007,16.8172507765,17.021800614
41,81390,2009,16.805750750999998,16.768590545000002
41,77195,2001,16.3200558665,17.253400709
41,61188,2001,15.390805624,16.311400796
41,94660,2005,15.3054007055,16.081500912
41,77989,2001,15.552280855,16.963300801
41,80952,2003,14.4291007515,15.148800564
41,63731,2005,17.4947009565,18.399200629
41,91279,2007,14.853400755,15.403000829
41,71756,2009,15.677500916,16.064380551
41,62476,2001,15.649600887,16.867700863
41,81202,2004,16.6889507765,17.554800891
41,77258,2006,16.872650718,17.814401055
41,79766,2008,17.159700680500002,17.818900873
41,76967,2002,16.860150814,17.912800789
41,53661,2004,15.9471506115,16.619800949000002
41,53928,2004,16.7785507675,17.704900836
41,56441,2006,16.843550682500002,17.800100897
41,65426,2008,17.6321009145,18.395701028
41,81719,2007,14.5171006685,15.110700797
41,95060,2009,14.7105006215,15.065150833
41,72401,2001,13.9131555565,15.126600647
41,86307,2003,15.0937006945,15.951700782
41,60869,2009,19.433450889499998,20.090190885
41,83739,2001,16.2594708435,17.481600953
41,81011,2003,17.7638505455,18.557000731
41,52402,2005,19.4619009975,20.287100982
41,92793,2002,19.1748511325,19.828001213
41,68762,2008,18.751450824,19.169100763
41,50012,2002,17.411400891,18.378301047
41,95662,2004,17.428100825,17.936601256
41,64480,2006,16.84700079,17.395500755
41,73208,2008,16.8107506745,16.990600681
41,70587,2003,16.353700591,17.006900882
41,80116,2005,16.275200939,17.016400815
41,71583,2006,17.2806508075,18.05240097
41,59131,2008,16.636100817,16.995700836
41,89714,2005,16.4750507355,17.345900917999998
41,96747,2009,17.614900923,17.926730346
41,75571,2001,15.103075743,16.360500527
41,78553,2003,14.876800728000001,15.574500943
41,87732,2005,14.680600739499999,15.350400734
41,99708,2003,16.4804507725,17.364600755
41,95423,2005,16.6919508455,17.713600828
41,88869,2007,16.7842508785,17.464600754
41,90503,2009,17.2973008625,17.738040733
41,80466,2001,16.6369207855,17.840300751
41,76952,2003,16.7105506885,17.517300798
41,70922,2006,16.478700828,17.348300839
41,77580,2008,16.5586008075,17.229201031
41,80614,2002,17.200050925,18.477300833
41,69456,2006,15.4647507185,16.391800785
41,74356,2006,14.521050692,15.386900616
41,57666,2003,9.80855045335,10.3443005566
41,89233,2009,11.50890054665,11.828370572
41,98689,2003,19.0191511155,19.828100777
41,96103,2005,19.382701111,20.37100048
41,85932,2007,17.511450862,18.162800408
41,83078,2009,17.2075505725,17.6167408
41,79356,2007,19.693000841499998,20.302801324
41,69813,2009,19.213750792,19.848900986
41,94981,2001,19.356760882,19.886001015
41,66892,2009,20.011750888999998,20.889650535
41,97901,2002,18.699600888,19.537301064
41,91455,2004,18.740550899,19.211200714
41,61200,2006,18.9284509655,19.600400734
41,64333,2008,18.464501047,18.823400879
41,56603,2007,16.8976507675,17.091800881
41,92555,2002,15.7647008435,16.692800999
41,93765,2004,16.4733507165,17.153800869
41,67363,2002,16.3858507155,17.653200912
41,94951,2004,15.213650799,15.891300775
41,77229,2002,14.99110074,16.027800845
41,71478,2004,15.2437008855,15.87680063
41,69381,2006,15.8813007355,16.547200775
41,76680,2008,17.314950752999998,17.970500756
41,76260,2002,15.1125008585,16.230500793
41,68383,2007,15.2931506645,15.885000896000001
41,67324,2009,16.535500718,16.960260392
41,73740,2001,15.747395564,17.016600895
41,69765,2003,15.913400745,16.710101128
41,99321,2005,17.1081007475,18.056700896000002
41,93866,2007,17.126000928,17.751800918
41,78924,2005,16.302700853,17.283200933
41,81984,2007,16.4813506605,17.143000793
41,99379,2009,16.9026506905,17.321910572
41,83692,2001,16.573780728,17.876201056
41,54255,2003,17.441400956,18.460100745
41,96017,2005,17.808750821,18.932000925
41,50757,2002,14.401950788,15.702000618
41,81385,2004,15.580400657,16.513400841
41,58075,2006,15.426050615,16.326700878
41,90511,2008,12.4899006366,13.007200624
41,60848,2008,9.1166504382,9.470500660199999
41,81150,2002,18.424051094,19.572900772
41,97434,2004,16.005500745,16.929800414
41,70354,2006,18.344500828,19.23990097
41,65236,2008,17.144800805,17.845900727
41,75328,2001,18.293985795,19.158600807
41,65069,2003,18.8772508155,19.406501008
41,52558,2005,19.574651051500002,20.302101135
41,80434,2007,20.191201114,20.830201148
41,58218,2001,18.9481108675,19.863401031
41,95633,2003,19.193250704,19.778201104
41,87128,2005,18.948050976,19.676700783
41,83264,2007,18.459100771,18.779800606
41,84554,2009,17.3123506545,17.327150727
41,66108,2001,16.7853456025,17.671400834
41,64056,2004,17.433850718,17.93540058
41,66628,2009,16.548050738,16.480140497
41,89277,2008,16.0926005845,16.285500717
41,71054,2009,17.6510008335,17.970550538
41,91072,2001,16.2001308905,17.908300782
41,50719,2006,15.777650832500001,16.444800855
41,77667,2006,15.313500834,15.914600755
41,82870,2008,15.194900796999999,15.652400686
41,85337,2002,15.5785007485,16.761800765
41,79029,2004,16.636850929,17.561100768
41,83082,2006,16.0286006915,16.9326005
41,89956,2004,14.906950759999999,15.534500788999999
41,87079,2006,15.2252006535,16.011100958
41,75892,2002,14.9774006365,15.963800908
41,92841,2004,15.898150634,16.640900993
41,83157,2009,16.2695007805,16.64105072
41,56257,2001,15.4241507535,16.654000856
41,75214,2003,16.37865076,17.257101059
41,64127,2005,16.943750907,17.99140091
41,88645,2007,17.339500857,18.078601075
41,95894,2009,17.05420065,17.476700591
41,59315,2007,17.31575079,18.055500794
41,72846,2002,16.0039505495,17.277900887
41,89992,2003,15.1791506295,16.291300679
41,83145,2005,16.65365076,17.771700763
41,78820,2007,15.314300726499999,16.013600636
41,90657,2004,8.832600521949999,9.2850005157
41,72061,2008,17.022750712,17.823500633
41,83770,2002,19.004450894,19.969701003
41,54875,2002,18.4805509095,19.326000976
41,67737,2008,19.736051083,20.552301025
41,89499,2006,19.6867509845,20.457901191
